conflictid,country,incomp,year,int,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,region
37,Israel,1,1951,1,0,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1952,1,0,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1953,1,0,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1954,1,0,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1955,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1956,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1957,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1958,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1959,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1960,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1961,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1962,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1963,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1964,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1965,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1966,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1967,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1968,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1969,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1970,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1971,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1972,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1973,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1974,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1975,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1976,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1977,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1978,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1979,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1980,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1981,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1982,2,1,4,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1983,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1984,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1985,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1986,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1987,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1988,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1989,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1990,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1991,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1992,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1993,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1994,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1995,1,1,3,1948-05-15,1,1949-12-31,5,0,,,2
37,Israel,1,1996,1,1,3,1948-05-15,1,1949-12-31,5,1,1996-12-31,5,2
37,Israel,1,2000,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2001,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2002,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2003,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2004,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2005,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2006,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2007,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2008,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2009,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2010,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
37,Israel,1,2011,1,1,3,1948-05-15,1,2000-11-01,1,0,,,2
251,Israel,1,1990,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1991,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1992,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1993,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1994,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1995,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1996,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1997,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1998,1,0,3,1986-09-30,4,1990-07-10,1,0,,,2
251,Israel,1,1999,1,0,3,1986-09-30,4,1990-07-10,1,1,1999-12-31,5,2
251,Israel,1,2006,1,1,3,1986-09-30,4,2006-07-13,1,1,2006-08-14,1,2
37,Israel,1,2012,1,1,3,1948-05-15,1,2000-11-01,1,,,,2
105,Israel,1,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,2
106,Israel,1,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,2
106,Israel,1,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-24,1,2
225,Ivory Coast,2,2002,1,0,3,2002-09-19,1,2002-09-20,2,0,,,4
225,Ivory Coast,2,2003,1,0,3,2002-09-19,1,2002-09-20,2,0,,,4
225,Ivory Coast,2,2004,1,0,3,2002-09-19,1,2002-09-20,2,1,2004-12-31,5,4
225,Ivory Coast,2,2011,1,0,3,2002-09-19,1,2011-03-16,1,1,2011-03-16,1,4
30,Jordan,1,1948,2,1,2,1948-04-15,1,1948-04-15,1,0,,,2
30,Jordan,1,1949,1,1,2,1948-04-15,1,1948-04-15,1,1,1949-01-07,1,2
105,Jordan,1,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,2
44,Kenya,1,1952,1,0,1,1952-10-22,2,1952-10-22,2,0,,,4
44,Kenya,1,1953,2,1,1,1952-10-22,2,1952-10-22,2,0,,,4
44,Kenya,1,1954,2,1,1,1952-10-22,2,1952-10-22,2,0,,,4
44,Kenya,1,1955,2,1,1,1952-10-22,2,1952-10-22,2,0,,,4
44,Kenya,1,1956,2,1,1,1952-10-22,2,1952-10-22,2,1,1956-12-31,5,4
153,Kenya,2,1982,1,0,3,1982-08-01,1,1982-08-01,1,1,1982-08-21,1,4
176,Kuwait,1,1990,2,1,2,1990-08-02,1,1990-08-02,1,0,,,2
176,Kuwait,1,1991,2,1,2,1990-08-02,1,1990-08-02,1,1,1991-03-02,1,2
9,Laos,1,1946,1,0,1,1946-03-31,4,1946-03-31,4,0,,,3
9,Laos,1,1947,1,0,1,1946-03-31,4,1946-03-31,4,0,,,3
9,Laos,1,1948,1,0,1,1946-03-31,4,1946-03-31,4,0,,,3
9,Laos,1,1949,1,0,1,1946-03-31,4,1946-03-31,4,0,,,3
9,Laos,1,1950,1,1,1,1946-03-31,4,1946-03-31,4,0,,,3
9,Laos,1,1951,1,1,1,1946-03-31,4,1946-03-31,4,0,,,3
9,Laos,1,1952,1,1,1,1946-03-31,4,1946-03-31,4,0,,,3
9,Laos,1,1953,1,1,1,1946-03-31,4,1946-03-31,4,1,1953-12-31,1,3
65,Laos,2,1959,2,1,3,1959-11-12,1,1959-11-12,1,0,,,3
65,Laos,2,1960,2,1,4,1959-11-12,1,1959-11-12,1,0,,,3
65,Laos,2,1961,2,1,4,1959-11-12,1,1959-11-12,1,1,1961-04-26,1,3
65,Laos,2,1963,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1964,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1965,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1966,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1967,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1968,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1969,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1970,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1971,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1972,2,1,4,1959-11-12,1,1963-12-31,5,0,,,3
65,Laos,2,1973,2,1,4,1959-11-12,1,1963-12-31,5,1,1973-09-14,1,3
65,Laos,2,1989,1,1,3,1959-11-12,1,1989-12-31,7,0,,,3
65,Laos,2,1990,1,1,3,1959-11-12,1,1989-12-31,7,1,1990-12-31,5,3
161,Laos,1,1986,1,0,2,1982-06-16,1,1986-12-31,5,0,,,3
161,Laos,1,1987,1,0,2,1982-06-16,1,1986-12-31,5,0,,,3
161,Laos,1,1988,1,0,2,1982-06-16,1,1986-12-31,5,1,1988-02-17,1,3
30,Lebanon,1,1948,2,1,2,1948-04-15,1,1948-04-15,1,0,,,2
30,Lebanon,1,1949,1,1,2,1948-04-15,1,1948-04-15,1,1,1949-01-07,1,2
63,Lebanon,2,1958,2,0,3,1958-05-15,2,1958-05-15,2,1,1958-07-31,2,2
63,Lebanon,2,1975,1,0,3,1958-05-15,2,1975-09-02,2,0,,,2
63,Lebanon,2,1976,2,0,3,1958-05-15,2,1975-09-02,2,1,1976-10-21,1,2
63,Lebanon,2,1982,1,0,3,1958-05-15,2,1982-09-01,2,0,,,2
63,Lebanon,2,1983,1,0,4,1958-05-15,2,1982-09-01,2,0,,,2
63,Lebanon,2,1984,2,0,4,1958-05-15,2,1982-09-01,2,0,,,2
63,Lebanon,2,1985,1,1,3,1958-05-15,2,1982-09-01,2,0,,,2
63,Lebanon,2,1986,1,1,3,1958-05-15,2,1982-09-01,2,1,1986-12-31,5,2
63,Lebanon,2,1989,1,1,4,1958-05-15,2,1989-03-14,1,0,,,2
63,Lebanon,2,1990,1,1,4,1958-05-15,2,1989-03-14,1,1,1990-10-13,1,2
217,Lesotho,2,1998,1,0,4,1998-09-04,1,1998-09-23,1,1,1998-11-30,1,4
146,Liberia,2,1980,1,0,3,1980-04-12,1,1980-04-12,1,1,1980-04-14,1,4
146,Liberia,2,1989,1,0,3,1980-04-12,1,1989-12-26,1,0,,,4
146,Liberia,2,1990,1,0,3,1980-04-12,1,1989-12-26,1,1,1990-09-10,1,4
146,Liberia,2,2000,1,0,3,1980-04-12,1,2000-05-31,3,0,,,4
146,Liberia,2,2001,1,0,3,1980-04-12,1,2000-05-31,3,0,,,4
146,Liberia,2,2002,1,1,3,1980-04-12,1,2000-05-31,3,0,,,4
146,Liberia,2,2003,2,1,3,1980-04-12,1,2000-05-31,3,1,2003-08-18,1,4
166,Libya,1,1987,2,1,2,1987-08-08,1,1987-08-08,1,1,1987-09-12,1,4
271,Libya,2,2011,2,1,3,2011-01-28,1,2011-03-04,1,1,2011-11-23,1,4
223,Macedonia,2,2001,1,0,3,2000-01-11,1,2001-05-31,3,1,2001-08-13,1,1
21,Madagascar  ,1,1947,2,1,1,1947-03-29,1,1947-03-29,1,1,1947-12-31,5,4
114,Madagascar  ,2,1971,1,0,3,1971-12-31,6,1971-12-31,6,1,1971-04-01,1,4
84,Malaysia,1,1963,1,0,2,1962-12-08,1,1963-12-31,5,0,,,3
84,Malaysia,1,1964,1,0,2,1962-12-08,1,1963-12-31,5,0,,,3
84,Malaysia,1,1965,1,0,2,1962-12-08,1,1963-12-31,5,0,,,3
84,Malaysia,1,1966,1,0,2,1962-12-08,1,1963-12-31,5,1,1966-08-11,1,3
31,Malaysia,1,1948,1,0,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1949,1,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1950,2,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1951,2,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1952,2,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1953,2,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1954,1,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1955,1,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1956,1,1,1,1948-06-19,1,1948-06-19,1,0,,,3
31,Malaysia,1,1957,1,1,1,1948-06-19,1,1948-06-19,1,1,1957-08-31,1,3
64,Malaysia,2,1958,1,0,4,1957-12-31,5,1958-12-31,5,0,,,3
64,Malaysia,2,1959,1,0,4,1957-12-31,5,1958-12-31,5,0,,,3
64,Malaysia,2,1960,1,0,4,1957-12-31,5,1958-12-31,5,1,1960-07-31,1,3
64,Malaysia,2,1974,1,0,3,1957-12-31,5,1974-01-15,2,0,,,3
64,Malaysia,2,1975,1,0,3,1957-12-31,5,1974-01-15,2,1,1975-12-31,5,3
64,Malaysia,2,1981,1,0,3,1957-12-31,5,1981-12-31,5,1,1981-12-31,5,3
83,Malaysia,1,1963,1,0,3,1963-12-31,7,1963-12-31,7,0,,,3
83,Malaysia,1,1964,1,0,3,1963-12-31,7,1963-12-31,7,0,,,3
83,Malaysia,1,1965,1,0,4,1963-12-31,7,1963-12-31,7,0,,,3
83,Malaysia,1,1966,1,0,4,1963-12-31,7,1963-12-31,7,1,1966-12-31,5,3
160,Mali,1,1985,1,0,2,1985-12-25,1,1985-12-26,2,1,1985-12-31,1,4
177,Mali,1,1990,1,0,3,1990-06-28,1,1990-07-21,1,1,1990-12-31,5,4
177,Mali,1,1994,1,0,3,1990-06-28,1,1994-10-04,1,1,1994-12-31,5,4
177,Mali,1,2007,1,0,3,1990-06-28,1,2007-08-31,1,0,,,4
177,Mali,1,2008,1,0,3,1990-06-28,1,2007-08-31,1,0,,,4
177,Mali,1,2009,1,0,3,1990-06-28,1,2007-08-31,1,1,2009-01-22,1,4
177,Mali,1,2012,1,0,3,1990-06-28,1,2012-01-24,1,,,,4
274,Mali,2,2012,1,0,3,2012-01-20,2,2012-01-24,1,,,,4
59,Mauritania,1,1957,1,0,1,1957-01-12,2,1957-01-12,2,0,,,4
59,Mauritania,1,1958,1,0,1,1957-01-12,2,1957-01-12,2,1,1958-06-30,4,4
253,Mauritania,1,1975,1,0,3,1975-12-10,1,1975-12-19,2,0,,,4
253,Mauritania,1,1976,1,0,3,1975-12-10,1,1975-12-19,2,0,,,4
253,Mauritania,1,1977,1,1,3,1975-12-10,1,1975-12-19,2,0,,,4
253,Mauritania,1,1978,1,1,3,1975-12-10,1,1975-12-19,2,1,1978-12-31,5,4
267,Mauritania,2,2010,1,0,4,2008-09-15,1,2010-09-17,1,0,,,4
267,Mauritania,2,2011,1,0,4,2008-09-15,1,2010-09-17,1,1,2011-10-20,1,4
205,Mexico,2,1994,1,0,3,1994-01-01,1,1994-01-01,1,1,1994-01-12,1,5
205,Mexico,2,1996,1,0,3,1994-01-01,1,1996-09-16,1,1,1996-12-31,5,5
199,Moldova,1,1992,1,0,3,1991-12-13,1,1992-03-31,3,1,1992-07-21,1,1
81,Morocco,1,1963,1,0,2,1963-10-08,1,1963-10-08,1,1,1963-11-04,1,4
47,Morocco,1,1953,1,0,1,1953-11-07,1,1953-11-07,1,0,,,4
47,Morocco,1,1954,1,0,1,1953-11-07,1,1953-11-07,1,0,,,4
47,Morocco,1,1955,1,0,1,1953-11-07,1,1953-11-07,1,0,,,4
47,Morocco,1,1956,1,0,1,1953-11-07,1,1953-11-07,1,1,1956-03-02,1,4
60,Morocco,1,1957,1,0,1,1957-11-23,2,1957-11-23,2,0,,,4
60,Morocco,1,1958,1,0,1,1957-11-23,2,1957-11-23,2,1,1958-06-30,1,4
115,Morocco,2,1971,1,0,3,1971-07-10,1,1971-07-10,1,1,1971-07-11,1,4
135,Morocco,1,1975,1,0,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1976,1,0,4,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1977,1,0,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1978,1,0,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1979,2,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1980,2,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1981,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1982,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1983,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1984,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1985,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1986,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1987,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1988,1,1,3,1975-09-01,1,1975-11-04,1,0,,,4
135,Morocco,1,1989,1,1,3,1975-09-01,1,1975-11-04,1,1,1989-12-31,5,4
88,Mozambique,1,1964,1,0,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1965,1,0,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1966,1,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1967,1,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1968,1,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1969,1,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1970,1,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1971,1,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1972,2,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1973,2,1,1,1964-11-19,1,1964-11-19,1,0,,,4
88,Mozambique,1,1974,1,1,1,1964-11-19,1,1964-11-19,1,1,1974-09-07,1,4
136,Mozambique,2,1977,1,0,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1978,1,0,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1979,1,0,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1980,1,0,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1981,2,1,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1982,2,1,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1983,2,1,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1984,2,1,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1985,2,1,4,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1986,2,1,4,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1987,2,1,4,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1988,2,1,4,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1989,2,1,4,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1990,2,1,4,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1991,2,1,3,1977-12-31,6,1977-12-31,6,0,,,4
136,Mozambique,2,1992,1,1,3,1977-12-31,6,1977-12-31,6,1,1992-10-04,1,4
72,Nepal,2,1960,1,0,3,1960-02-29,4,1960-02-29,4,0,,,3
72,Nepal,2,1961,1,0,3,1960-02-29,4,1960-02-29,4,0,,,3
72,Nepal,2,1962,1,0,3,1960-02-29,4,1960-02-29,4,1,1962-12-31,5,3
72,Nepal,2,1996,1,0,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,1997,1,0,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,1998,1,0,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,1999,1,0,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,2000,1,0,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,2001,1,1,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,2002,2,1,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,2003,2,1,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,2004,2,1,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,2005,2,1,3,1960-02-29,4,1996-08-23,1,0,,,3
72,Nepal,2,2006,1,1,3,1960-02-29,4,1996-08-23,1,1,2006-11-21,1,3
79,Netherlands,1,1962,1,0,2,1962-01-15,1,1962-01-15,1,1,1962-09-21,1,3
58,Nicaragua,1,1957,1,0,2,1957-05-01,1,1957-05-01,1,1,1957-05-07,1,5
140,Nicaragua,2,1977,1,0,3,1974-12-27,2,1977-10-10,1,0,,,5
140,Nicaragua,2,1978,2,1,3,1974-12-27,2,1977-10-10,1,0,,,5
140,Nicaragua,2,1979,2,1,3,1974-12-27,2,1977-10-10,1,1,1979-07-19,1,5
140,Nicaragua,2,1982,1,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1983,2,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1984,2,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1985,2,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1986,2,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1987,2,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1988,2,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1989,1,1,3,1974-12-27,2,1982-04-17,1,0,,,5
140,Nicaragua,2,1990,1,1,3,1974-12-27,2,1982-04-17,1,1,1990-04-19,1,5
178,Niger,1,1994,1,0,3,1994-01-19,1,1994-05-16,1,1,1994-10-09,1,4
212,Niger,1,1995,1,0,3,1995-03-23,1,1995-07-10,1,1,1995-07-10,1,4
255,Niger,2,1991,1,0,3,1991-10-31,3,1991-12-31,3,0,,,4
255,Niger,2,1992,1,0,3,1991-10-31,3,1991-12-31,3,1,1992-12-31,5,4
255,Niger,2,1997,1,0,3,1991-10-31,3,1997-10-19,1,1,1997-11-29,1,4
255,Niger,2,2007,1,0,3,1991-10-31,3,2007-04-30,1,0,,,4
255,Niger,2,2008,1,0,3,1991-10-31,3,2007-04-30,1,1,2008-10-30,2,4
210,Nigeria,1,1996,1,0,2,1994-02-18,1,1996-05-07,2,1,1996-12-31,5,4
154,Nigeria,1,1983,1,0,2,1983-04-18,1,1983-04-24,1,1,1983-11-01,1,4
100,Nigeria,2,1966,1,0,3,1966-01-15,1,1966-01-15,1,1,1966-07-29,1,4
100,Nigeria,2,2009,1,0,3,1966-01-15,1,2009-07-26,1,1,2009-07-30,1,4
100,Nigeria,2,2011,1,0,3,1966-01-15,1,2011-03-01,1,0,,,4
107,Nigeria,1,1967,2,1,3,1967-07-06,2,1967-07-06,2,0,,,4
107,Nigeria,1,1968,2,1,3,1967-07-06,2,1967-07-06,2,0,,,4
107,Nigeria,1,1969,2,1,3,1967-07-06,2,1967-07-06,2,0,,,4
107,Nigeria,1,1970,2,1,3,1967-07-06,2,1967-07-06,2,1,1970-01-12,1,4
249,Nigeria,1,2004,1,0,3,2003-12-31,3,2004-09-23,1,1,2004-10-30,1,4
250,Nigeria,1,2004,1,0,3,2004-06-04,1,2004-06-04,1,1,2004-09-29,1,4
100,Nigeria,2,2012,1,1,3,1966-01-15,1,2011-03-01,1,,,,4
61,Oman,1,1957,1,0,4,1957-07-31,3,1957-07-31,3,1,1957-08-26,1,2
121,Oman,2,1969,1,0,4,1968-10-31,3,1969-12-31,5,0,,,2
121,Oman,2,1970,1,0,4,1968-10-31,3,1969-12-31,5,0,,,2
121,Oman,2,1971,1,0,4,1968-10-31,3,1969-12-31,5,0,,,2
121,Oman,2,1972,1,0,4,1968-10-31,3,1969-12-31,5,0,,,2
121,Oman,2,1973,1,0,4,1968-10-31,3,1969-12-31,5,0,,,2
121,Oman,2,1974,1,0,4,1968-10-31,3,1969-12-31,5,0,,,2
121,Oman,2,1975,1,0,4,1968-10-31,3,1969-12-31,5,1,1975-12-11,2,2
20,Pakistan,1,1948,2,1,2,1948-12-31,5,1948-12-31,5,1,1948-12-31,1,3
20,Pakistan,1,1964,1,1,2,1948-12-31,5,1964-12-31,5,0,,,3
20,Pakistan,1,1965,2,1,2,1948-12-31,5,1964-12-31,5,1,1965-12-15,1,3
20,Pakistan,1,1971,2,1,2,1948-12-31,5,1971-12-03,1,1,1971-12-17,5,3
20,Pakistan,1,1984,1,1,2,1948-12-31,5,1984-12-31,5,1,1984-12-31,5,3
20,Pakistan,1,1987,1,1,2,1948-12-31,5,1987-12-31,5,1,1987-12-31,5,3
20,Pakistan,1,1989,1,1,2,1948-12-31,5,1989-12-31,5,0,,,3
20,Pakistan,1,1990,1,1,2,1948-12-31,5,1989-12-31,5,0,,,3
20,Pakistan,1,1991,1,1,2,1948-12-31,5,1989-12-31,5,0,,,3
20,Pakistan,1,1992,1,1,2,1948-12-31,5,1989-12-31,5,1,1992-12-31,5,3
20,Pakistan,1,1996,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,Pakistan,1,1997,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,Pakistan,1,1998,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,Pakistan,1,1999,2,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,Pakistan,1,2000,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,Pakistan,1,2001,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,Pakistan,1,2002,1,1,2,1948-12-31,5,1996-12-31,5,0,,,3
20,Pakistan,1,2003,1,1,2,1948-12-31,5,1996-12-31,5,1,2003-11-26,1,3
116,Pakistan,1,1971,2,1,3,1971-03-26,1,1971-03-26,1,1,1971-12-16,1,3
129,Pakistan,1,1974,2,1,3,1973-05-18,1,1974-12-31,5,0,,,3
129,Pakistan,1,1975,1,1,3,1973-05-18,1,1974-12-31,5,0,,,3
129,Pakistan,1,1976,1,1,3,1973-05-18,1,1974-12-31,5,0,,,3
129,Pakistan,1,1977,1,1,3,1973-05-18,1,1974-12-31,5,1,1977-07-05,1,3
129,Pakistan,1,2004,1,1,3,1973-05-18,1,2004-08-01,1,0,,,3
129,Pakistan,1,2005,1,1,3,1973-05-18,1,2004-08-01,1,0,,,3
129,Pakistan,1,2006,1,1,3,1973-05-18,1,2004-08-01,1,0,,,3
129,Pakistan,1,2007,1,1,3,1973-05-18,1,2004-08-01,1,0,,,3
129,Pakistan,1,2008,1,1,3,1973-05-18,1,2004-08-01,1,0,,,3
129,Pakistan,1,2009,1,1,3,1973-05-18,1,2004-08-01,1,1,2009-10-20,1,3
