ID Nuevo,Año,Mes,Día,lat,long,Geocode,Departamento INEI,Provincia INEI,Distrito INEI,Centro poblado INEI,Categoría centro poblado INEI,Casco Urbano,Zona Rural,Tipo de Centro Poblado no INEI,Nombre Centro Poblado no INEI,Precedencia,Iniciativa 1,Iniciativa 2,Iniciativa 3,FF.MM.   - 1-,Policía    -2-,CAD        -3-,Rondas Campesinas         -10-,PCP-SL     -15-,PCP-BR     -16-,MRTA      -17-,Otros Guerrilleros no Id.               -18-,Otros Paramilitares no Id.                          -19-,Grupos estatales no Id.                       -20-,No identificado            -21-,Otros         -22-,Milicias     -23-,Grupo 1 Método 1,Grupo 1 Método 2,Grupo 2 Método 1,Grupo 2 Método 2,Grupo 3 Método 1,Grupo 3 Método 2,Grupo 4 Método 1,Grupo 4 Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 1,Método 1,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 2,Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 3,Método 3,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 4,Método 4,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 5,Método 5,No está descrito el método del ataque  ,Código Grupo,Muertos,Heridos,detenido,Retenidos,Código Grupo,Muertos,Heridos,detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Número testimonio,Fuente 1,Tomo,Página,Fecha (dd/mm/aa),Nota Magnética 1,Fuente(s) Primaria(s) 1,Notas,Dummie Revisión,Notas Revisión
03422,1989,,,,,PE,JUNIN,SATIPO,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,10,,,Rescate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310117,Comisión de la Verdad Informe Final,XV,236,,,,,
03423,1989,9,20,,,PE,JUNIN,SATIPO,RIO NEGRO,IPOKI,,,,,,0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310389,Comisión de la Verdad Informe Final,XV,236,,,,,
03424,1989,9,30,,,PE,JUNIN,SATIPO,RIO NEGRO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"303715, 330014, 331007, 331010, 331011, 332092",Comisión de la Verdad Informe Final,XV,236,,,,,
03425,1989,10,,,,PE,JUNIN,SATIPO,SATIPO,PARATUSHIALI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,330054,Comisión de la Verdad Informe Final,XV,236,,,,,
03426,1989,10,,,,PE,JUNIN,SATIPO,RIO TAMBO,SAN ANTONIO DE CHENI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas blancas Puñal ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,302141,Comisión de la Verdad Informe Final,XV,237,,,,,
03427,1989,10,,,,PE,JUNIN,SATIPO,RIO NEGRO,RIO CHARI ALTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Masacre,Armamentos Armas blancas Cuchillo ,,,,,,,,,,,,,,,,,,,,10,13,,,,,,,,,,,,,,,,,,,,332012,Comisión de la Verdad Informe Final,XV,237,,,,,
03428,1989,10,7,,,PE,JUNIN,SATIPO,PANGOA,SAN MARTIN DE PANGOA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,303688,Comisión de la Verdad Informe Final,XV,237,,,,,
03429,1989,11,,,,PE,JUNIN,SATIPO,RIO NEGRO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas Puñal ,,,,,,,,,,,,,,,24,1,,,2,,,,,,,,,,,,,,,,,330001,Comisión de la Verdad Informe Final,XV,237,,,,,
03430,1989,11,5,,,PE,JUNIN,SATIPO,SATIPO,PARATUSHIALI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Registro y control,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,303714,Comisión de la Verdad Informe Final,XV,237,,,,,
03431,1989,11,7,,,PE,JUNIN,SATIPO,RIO NEGRO,IPOKI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,332033,Comisión de la Verdad Informe Final,XV,238,,,,,
03432,1989,11,8,,,PE,JUNIN,SATIPO,SATIPO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,Entre el 08 y 09/11/1989,330047,Comisión de la Verdad Informe Final,XV,238,,,,,
03433,1989,11,10,,,PE,JUNIN,SATIPO,SATIPO,PARATUSHIALI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"303715, 330012",Comisión de la Verdad Informe Final,XV,238,,,,,
03434,1989,11,11,,,PE,JUNIN,SATIPO,SATIPO,LA FLORIDA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas blancas  ,,,,,,,,,,,,,,,,,,,,24,1,,,1,,,,,,,,,,,,,,,,,303105,Comisión de la Verdad Informe Final,XV,238,,,,,
03435,1989,11,18,,,PE,JUNIN,SATIPO,PANGOA,CAIPIRUSHARI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Masacre,,,,,,,,,,,,,,,,,,,,,1,1,,,,24,3,,,,,,,,,,,,,,,331086,Comisión de la Verdad Informe Final,XV,239,,,,,
03436,1989,11,19,,,PE,JUNIN,SATIPO,RIO TAMBO,CUTIVIRENI,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,13,24,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,15,,,Incendio (conflagración) a Objetivos civiles Instalaciones ,,,,,,,,,,,24,1,,,1,,,,,,,,,,,,,,,,,"302129, 332003",Comisión de la Verdad Informe Final,XV,239,,,,,
03437,1989,11,19,,,PE,JUNIN,SATIPO,SATIPO,PARATUSHIALI,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,303713,Comisión de la Verdad Informe Final,XV,239,,,,,
03438,1989,11,27,,,PE,JUNIN,SATIPO,PANGOA,ALTO SEÑORIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,1,,,Masacre,,,,,,,,,,,,,,,,24,7,,,,,,,,,,,,,,,,,,,,314151,Comisión de la Verdad Informe Final,XV,240,,,,,
03439,1989,12,,,,PE,JUNIN,SATIPO,RIO TAMBO,SHAMPINTIARI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Secuestro masivo,,,,,,,,,,,,,,,,,,,,,24,,,,80,,,,,,,,,,,,,,,,,303023,Comisión de la Verdad Informe Final,XV,240,,,,,
03440,1989,,,,,PE,JUNIN,SATIPO,COVIRIALI,MARISCAL CASTILLA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas Puñal ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,331031,Comisión de la Verdad Informe Final,XV,240,,,,,
03441,1989,12,,,,PE,JUNIN,SATIPO,SATIPO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,2,,,Registro y control,,,,,,,,,,,,,,,,24,,,3,,,,,,,,,,,,,,,,,,331090,Comisión de la Verdad Informe Final,XV,240,,,,,
03442,1989,12,,,,PE,JUNIN,SATIPO,PANGOA,SAN MARTIN DE PANGOA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,201717,Comisión de la Verdad Informe Final,XV,241,,,,,
03443,1989,12,19,,,PE,JUNIN,SATIPO,SATIPO,SAN JOSE DE MARANQUIARI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,302422,Comisión de la Verdad Informe Final,XV,241,,,,,
03444,1989,12,20,,,PE,JUNIN,SATIPO,PANGOA,SAN MARTIN DE PANGOA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,314154,Comisión de la Verdad Informe Final,XV,241,,,,,
03526,1989,,,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,SHUCUY,,,,,,0,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,301017,Comisión de la Verdad Informe Final,XV,327,,,,,
03527,1989,1,1,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,Entre el 01/01/1989 y el 19/10/1989,"301339, 301342, 301343",Comisión de la Verdad Informe Final,XV,327,,,,,
03528,1989,1,,,,PE,JUNIN,CHUPACA,SAN JUAN DE ISCOS,TINYARI GRANDE,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,300075,Comisión de la Verdad Informe Final,XV,328,,,,,
03529,1989,2,2,,,PE,JUNIN,CHUPACA,YANACANCHA,YANACANCHA,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,"301686, 301687",Comisión de la Verdad Informe Final,XV,328,,,,,
03530,1989,2,14,,,PE,JUNIN,CHUPACA,YANACANCHA,SANTO DOMINGO DE CACHI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,30,,,,,,,,,,,,,,,,,,"301022, 301352, 301353, 301354, 301355",Comisión de la Verdad Informe Final,XV,328,,,,,
03531,1989,2,14,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,SHUCUY,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,301013,Comisión de la Verdad Informe Final,XV,328,,,,,
03532,1989,2,15,,,PE,JUNIN,CHUPACA,YANACANCHA,SANTO DOMINGO DE CACHI,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,,1,,,Robo,,,,1,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,301022,Comisión de la Verdad Informe Final,XV,329,,,,,
03533,1989,3,,,,PE,JUNIN,CHUPACA,CHONGOS BAJO,CHONGOS BAJO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,301024,Comisión de la Verdad Informe Final,XV,329,,,,,
03534,1989,3,14,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,301012,Comisión de la Verdad Informe Final,XV,329,,,,,
03535,1989,4,20,,,PE,JUNIN,CHUPACA,CHONGOS BAJO,CHONGOS BAJO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,301026,Comisión de la Verdad Informe Final,XV,329,,,,,
03536,1989,5,9,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,,,,"300022, 300083, 301005, 301011, 301338, 301344, 301346, 301348",Comisión de la Verdad Informe Final,XV,329,,,,,
03537,1989,5,12,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,301346,Comisión de la Verdad Informe Final,XV,330,,,,,
03538,1989,6,,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,301012,Comisión de la Verdad Informe Final,XV,330,,,,,
03539,1989,7,12,,,PE,JUNIN,CHUPACA,CHONGOS BAJO,CHONGOS BAJO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"301027, 301700",Comisión de la Verdad Informe Final,XV,330,,,,,
03540,1989,8,,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,15,,,Explosión intencional a Infraestructura Puente,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,301339,Comisión de la Verdad Informe Final,XV,331,,,,,
03541,1989,8,19,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,SHUCUY,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos militares o de policía  Patrulla FF.MM.,Armamentos Armas contundentes  ,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"301336, 301337, 301345, 301350",Comisión de la Verdad Informe Final,XV,331,,,,,
03542,1989,10,,,,PE,JUNIN,CHUPACA,SAN JUAN DE ISCOS,ISCOS,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"300580, 307505, 307507",Comisión de la Verdad Informe Final,XV,331,,,,,
03543,1989,10,20,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,301347,Comisión de la Verdad Informe Final,XV,331,,,,,
03544,1989,10,29,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,JARPA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"301337, 301681, 304501, 304547",Comisión de la Verdad Informe Final,XV,331,,,,,
03545,1989,11,,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,JARPA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,15,,,Robo,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,301674,Comisión de la Verdad Informe Final,XV,332,,,,,
03546,1989,11,2,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Masacre,Armamentos Armas de fuego  ,1,,,Registro y control,,,,,,,,,,,24,5,1,5,,,,,,,,,,,,,,,,,,"301006, 301008, 301336, 301345, 301350, 301670, 301671, 301673, 301674, 301675, 301682, 304501, 304507, 304547",Comisión de la Verdad Informe Final,XV,332,,,,,
03547,1989,11,9,,,PE,JUNIN,CHUPACA,SAN JUAN DE JARPA,ACAC BELLAVISTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Masacre,Armamentos Armas contundentes  ,,,,,,,,,,,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,"301005, 301010, 301012, 301339, 301342, 301343, 301346, 301348, 301349, 301350, 304547",Comisión de la Verdad Informe Final,XV,332,,,,,
03581,1989,,,,,PE,CAJAMARCA,CAJABAMBA,CACHACHI,CHINGOL,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,101408,Comisión de la Verdad Informe Final,XVI,4,,,,,
03582,1989,,,,,PE,CAJAMARCA,CAJABAMBA,SITACOCHA,LLUCHUBAMBA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,22,,,1,,,,,,,,,,,,,,,,,,101411,Comisión de la Verdad Informe Final,XVI,4,,,,,
03732,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,305048,Comisión de la Verdad Informe Final,XIII,480,,,,,
03733,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,YARHUAMACHAY,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"300107, 305044",Comisión de la Verdad Informe Final,XIII,481,,,,,
03734,1989,,,,,PE,AYACUCHO,HUANTA,SIVIA,TUNKI PUKIO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,Armamentos Armas de fuego  ,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,15,,,Acción ofensiva  a Objetivos civiles Instalaciones civiles  ,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,,,,"202806, 202856",Comisión de la Verdad Informe Final,XIII,481,,,,,
03735,1989,11,,,,PE,AYACUCHO,HUANTA,HUANTA,CCEULLACCOCHA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Masacre,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,8,,,,,,,,,,,,,,,,,,,,200534,Comisión de la Verdad Informe Final,XIII,481,,,,,
03736,1989,,,,,PE,AYACUCHO,HUANTA,SIVIA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,Habia sido reclutado 3 años atrás,200400,Comisión de la Verdad Informe Final,XIII,481,,,,,
03737,1989,,,,,PE,AYACUCHO,HUANTA,LLOCHEGUA,MOZOBAMBA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,200619,Comisión de la Verdad Informe Final,XIII,482,,,,,
03738,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,HUARCATAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,300107,Comisión de la Verdad Informe Final,XIII,482,,,,,
03739,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,HUARCATAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,300107,Comisión de la Verdad Informe Final,XIII,482,,,,,
03740,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,HUARCATAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,300107,Comisión de la Verdad Informe Final,XIII,482,,,,,
03741,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,HUARCATAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,300107,Comisión de la Verdad Informe Final,XIII,482,,,,,
03742,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,HUARCATAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,300107,Comisión de la Verdad Informe Final,XIII,483,,,,,
03743,1989,,,,,PE,AYACUCHO,HUANTA,LLOCHEGUA,CANAYRE,,,,,,0,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,,,,,,,,,,,,,,,,,,,302451,Comisión de la Verdad Informe Final,XIII,483,,,,,
03744,1989,1,1,,,PE,AYACUCHO,HUANTA,IGUAIN,ALLCOHUILLCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,204642,Comisión de la Verdad Informe Final,XIII,483,,,,,
03745,1989,,,,,PE,AYACUCHO,HUANTA,AYAHUANCO,HUALLHUA ,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,Armamentos Armas de fuego Escopeta ,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,313569,Comisión de la Verdad Informe Final,XIII,483,,,,,
03746,1989,1,22,,,PE,AYACUCHO,HUANTA,HUAMANGUILLA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego Revólver ,15,,,Robo a Objetivos civiles Civiles  ,Semovientes   ,,,,,,,,,,,,,,,24,2,,,2,,,,,,,,,,,,,,,,,200791,Comisión de la Verdad Informe Final,XIII,484,,,,,
03747,1989,2,5,,,PE,AYACUCHO,HUANTA,HUANTA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensivaPinta de graffitis a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200837,Comisión de la Verdad Informe Final,XIII,484,,,,,
03748,1989,2,18,,,PE,AYACUCHO,HUANTA,HUANTA,PERA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,204074,Comisión de la Verdad Informe Final,XIII,484,,,,,
03749,1989,2,20,,,PE,AYACUCHO,HUANTA,HUAMANGUILLA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200791,Comisión de la Verdad Informe Final,XIII,484,,,,,
03750,1989,2,27,,,PE,AYACUCHO,HUANTA,LLOCHEGUA,CANAYRE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Masacre,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,37,,,,,,,,,,,,,,,,,,,,"200170, 200563, 201319, 300131",Comisión de la Verdad Informe Final,XIII,485,,,,,
03751,1989,2,28,,,PE,AYACUCHO,HUANTA,LURICOCHA,PACCOSAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,"200531, 200562",Comisión de la Verdad Informe Final,XIII,485,,,,,
03752,1989,3,,,,PE,AYACUCHO,HUANTA,SANTILLANA,MOSOCLLACCTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200928,Comisión de la Verdad Informe Final,XIII,485,,,,,
03753,1989,3,3,,,PE,AYACUCHO,HUANTA,HUANTA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,200704,Comisión de la Verdad Informe Final,XIII,485,,,,,
03754,1989,3,4,,,PE,AYACUCHO,HUANTA,IGUAIN,ALLCOHUILLCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,200663,Comisión de la Verdad Informe Final,XIII,486,,,,,
03755,1989,3,11,,,PE,AYACUCHO,HUANTA,HUANTA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,"201870, 204676",Comisión de la Verdad Informe Final,XIII,486,,,,,
