"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CODPUUS","199407","15.34","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199408","14.5","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199409","13.62","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199410","13.84","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199411","14.14","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199412","13.43","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199413","13.19","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199501","14","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199502","14.71","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199503","14.68","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199504","15.84","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199505","15.85","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199506","15.02","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199507","14.01","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199508","14.13","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199509","14.49","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199510","13.68","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199511","14.03","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199512","15.02","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199513","14.62","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199601","15.43","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199602","15.54","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199603","17.63","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199604","19.58","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199605","17.94","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199606","16.94","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199607","17.63","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199608","18.29","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199609","19.93","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199610","21.09","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199611","20.2","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199612","21.34","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199613","18.46","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199701","21.76","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199702","19.38","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199703","17.83","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199704","16.63","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199705","17.23","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199706","15.88","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199707","15.89","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199708","16.19","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199709","16.41","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199710","17.66","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199711","16.83","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199712","15.04","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199713","17.23","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199801","13.45","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199802","12.17","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199803","11.15","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199804","11.28","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199805","11.13","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199806","10","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199807","10.44","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199808","10.2","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199809","11.29","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199810","11.32","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199811","9.64","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199812","8.03","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199813","10.87","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199901","8.57","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199902","8.6","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199903","10.76","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199904","12.82","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199905","13.92","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199906","14.39","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199907","16.12","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199908","17.58","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199909","20.03","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199910","19.71","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199911","21.35","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199912","22.55","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","199913","15.56","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200001","23.53","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200002","25.48","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200003","26.19","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200004","23.2","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200005","25.58","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200006","27.62","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200007","26.81","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200008","27.91","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200009","29.72","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200010","29.65","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200011","30.36","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200012","24.46","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200013","26.72","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200101","24.64","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200102","25.27","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200103","22.98","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200104","23.39","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200105","24.06","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200106","23.43","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200107","22.82","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200108","23.08","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200109","22.37","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200110","18.73","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200111","16.4","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200112","15.54","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200113","21.84","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200201","15.89","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200202","16.93","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200203","20.28","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200204","22.52","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200205","23.51","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200206","22.59","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200207","23.51","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200208","24.76","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200209","26.08","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200210","25.29","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200211","23.38","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200212","25.29","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200213","22.51","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200301","28.42","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200302","31.85","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200303","30.1","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200304","25.45","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200305","24.95","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200306","26.84","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200307","27.52","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200308","27.94","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200309","25.23","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200310","26.53","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200311","27.21","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200312","28.53","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200313","27.56","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200401","30.35","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200402","31.21","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200403","32.86","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200404","33.2","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200405","35.73","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200406","34.53","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200407","36.54","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200408","40.1","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200409","40.56","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200410","46.14","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200411","42.85","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200412","38.22","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200413","36.77","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200501","40.18","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200502","42.19","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200503","47.56","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200504","47.26","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200505","44.03","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200506","49.83","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200507","53.35","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200508","58.9","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200509","59.64","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200510","56.99","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200511","53.2","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200512","53.24","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200513","50.28","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200601","57.85","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200602","55.69","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200603","55.64","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200604","62.52","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200605","64.4","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200606","64.65","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200607","67.71","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200608","67.21","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200609","59.37","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200610","53.26","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200611","52.42","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200612","55.03","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200613","59.69","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200701","49.32","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200702","52.94","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200703","54.95","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200704","58.2","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200705","58.9","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200706","62.35","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200707","69.23","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
"CODPUUS","200708","67.77","1","Crude Oil Domestic First Purchase Price","Dollars per Barrel"
